lockitver|DO NOT DELETE THIS LINE! 2896
str_join_order_attack_continue|Несмотря на затянувшуюся перестрелку, ни ваши войска, ни войска союзников не смогли одержать решающей победы.
str_siege_defender_order_attack_success|Люди гарнизона удерживают стены с мужеством и умением, отбрасывают натиск врагов и превращают поражение в позорный разгром.
str_siege_defender_order_attack_failure|Атака быстро превращается в бойню. Вся храбрость напрасна; уступающий гарнизон не может удержать стены, и враг безжалостно вырезает каждого защитника.
str_siege_defender_order_attack_continue|Повторные кровавые попытки штурма стен заканчиваются провалом, но слишком много врагов остаётся, чтобы защитники могли считать это настоящей победой. Осада продолжается.
str_hero_taken_prisoner|{s1} из {s3} был взят в плен {s2}.
str_hero_freed|{s1} из {s3} был освобождён из плена {s2}.
str_center_captured|{s2} захватили {s1} у {s3}.
str_troop_relation_increased|Ваши отношения с {s1} улучшились с {reg1} до {reg2}.
str_troop_relation_detoriated|Ваши отношения с {s1} ухудшились с {reg1} до {reg2}.
str_faction_relation_increased|Ваши отношения с {s1} улучшились с {reg1} до {reg2}.
str_faction_relation_detoriated|Ваши отношения с {s1} ухудшились с {reg1} до {reg2}.
str_party_gained_morale|Ваш отряд получает {reg1} морали.
str_party_lost_morale|Ваш отряд теряет {reg1} морали.
str_other_party_gained_morale|{s1} получает {reg1} морали.
str_other_party_lost_morale|{s1} теряет {reg1} морали.
str_qst_follow_spy_noticed_you|Шпион заметил вас! Он бежит, спасая свою жизнь!
str_father|Отец
str_husband|Муж
str_wife|Жена
str_daughter|Дочь
str_mother|Мать
str_son|Сын
str_brother|Брат
str_sister|Сестра
str_he|он
str_she|она
str_s3s_s2|{s2} {s3}
str_s5_is_s51|{s5} — это {s51}.
str_s5_is_the_ruler_of_s51|{s5} — правитель {s51}.
str_s5_is_a_nobleman_of_s6|{s5} — дворянин {s6}.
str_relation_mnus_100|Охвачен жаждой мести
str_relation_mnus_90|Охвачен жаждой мести
str_relation_mnus_80|Охвачен жаждой мести
str_relation_mnus_70|Ненавистный
str_relation_mnus_60|Ненавистный
str_relation_mnus_50|Враждебный
str_relation_mnus_40|Раздражённый
str_relation_mnus_30|Недоброжелательный
str_relation_mnus_20|Угрюмый
str_relation_mnus_10|Недоверчивый
str_relation_plus_0|Безразличный
str_relation_plus_10|Готовый к сотрудничеству
str_relation_plus_20|Гостеприимный
str_relation_plus_30|Благожелательный
str_relation_plus_40|Одобряющий
str_relation_plus_50|Дружелюбный
str_relation_plus_60|Милостивый
str_relation_plus_70|Привязанный
str_relation_plus_80|Лояльный
str_relation_plus_90|Преданный
str_relation_mnus_100_ns|{s60} охвачен жаждой мести к вам.
str_relation_mnus_90_ns|{s60} охвачен жаждой мести к вам.
str_relation_mnus_80_ns|{s60} охвачен жаждой мести к вам.
str_relation_mnus_70_ns|{s60} полон ненависти к вам.
str_relation_mnus_60_ns|{s60} полон ненависти к вам.
str_relation_mnus_50_ns|{s60} враждебно настроен к вам.
str_relation_mnus_40_ns|{s60} раздражён на вас.
str_relation_mnus_30_ns|{s60} недоброжелателен к вам.
str_relation_mnus_20_ns|{s60} угрюм по отношению к вам.
str_relation_mnus_10_ns|{s60} недоверчив к вам.
str_relation_plus_0_ns|{s60} безразличен к вам.
str_relation_plus_10_ns|{s60} готов к сотрудничеству с вами.
str_relation_plus_20_ns|{s60} гостеприимен к вам.
str_relation_plus_30_ns|{s60} благожелателен к вам.
str_relation_plus_40_ns|{s60} одобряет вас.
str_relation_plus_50_ns|{s60} дружелюбен к вам.
str_relation_plus_60_ns|{s60} милостив к вам.
str_relation_plus_70_ns|{s60} привязан к вам.
str_relation_plus_80_ns|{s60} лоялен к вам.
str_relation_plus_90_ns|{s60} предан вам.
str_relation_reg1|Отношение: {reg1}
str_center_relation_mnus_100|Население ненавидит вас со страстью
str_center_relation_mnus_90|Население ненавидит вас сильно
str_center_relation_mnus_80|Население очень ненавидит вас
str_center_relation_mnus_70|Население ненавидит вас
str_center_relation_mnus_60|Население полно ненависти к вам
str_center_relation_mnus_50|Население крайне враждебно к вам
str_center_relation_mnus_40|Население очень враждебно к вам
str_center_relation_mnus_30|Население враждебно к вам
str_center_relation_mnus_20|Население против вас
str_center_relation_mnus_10|Население настроено против вас
str_center_relation_plus_0|Население безразлично к вам
str_center_relation_plus_10|Население принимает вас
str_center_relation_plus_20|Население готово к сотрудничеству с вами
str_center_relation_plus_30|Население немного одобряет вас
str_center_relation_plus_40|Население одобряет вас
str_center_relation_plus_50|Население сильно одобряет вас
str_center_relation_plus_60|Население лояльно к вам
str_center_relation_plus_70|Население очень лояльно к вам
str_center_relation_plus_80|Население предано вам
str_center_relation_plus_90|Население крайне предано вам
str_town_prosperity_0|Бедность города {s60} невыносима
str_town_prosperity_10|Обветшалый город {s60} совершенно заброшен.
str_town_prosperity_20|Город {s60} — обветшалое, запущенное место.
str_town_prosperity_30|Город {s60} выглядит бедным и заброшенным.
str_town_prosperity_40|Город {s60}, похоже, испытывает денежные трудности.
str_town_prosperity_50|Город {s60} выглядит незаметным.
str_town_prosperity_60|Город {s60}, похоже, процветает.
str_town_prosperity_70|Богатый город {s60} кишит жизнью.
str_town_prosperity_80|Город {s60} выглядит богатым и ухоженным.
str_town_prosperity_90|Город {s60} роскошен и полон зажиточных людей.
str_town_prosperity_100|Блистательный город {s60} открыто демонстрирует своё огромное богатство.
str_village_prosperity_0|Бедность деревни {s60} невыносима.
str_village_prosperity_10|Деревня {s60} выглядит жалкой и заброшенной.
str_village_prosperity_20|Деревня {s60} — бедное, запущенное место.
str_village_prosperity_30|Деревня {s60} выглядит бедной и заброшенной.
str_village_prosperity_40|Деревня {s60}, похоже, испытывает денежные трудности.
str_village_prosperity_50|Деревня {s60} выглядит незаметной.
str_village_prosperity_60|Деревня {s60}, похоже, процветает
str_village_prosperity_70|Деревня {s60}, похоже, благоденствует
str_village_prosperity_80|Деревня {s60} выглядит богатой и ухоженной.
str_village_prosperity_90|Деревня {s60} выглядит очень богатой и ухоженной.
str_village_prosperity_100|Деревня {s60}, окружённая огромными плодородными полями, выглядит невероятно богатой.
str_town_alt_prosperity_0|Немногие товары, выставленные на рынке, явно не по карману жителям. Люди недоедают, их животные больны или умирают, а инструменты ремесленников сломаны. Задние улочки теперь царство мух и больных собак.
str_town_alt_prosperity_20|На рынке вы слышите ворчание о ценах на товары повседневного спроса, и лавки полупусты. Вы видите признаки недоедания у людей и животных, а здания и инструменты в упадке. Вероятно, многие люди уже уехали искать работу в других местах.
str_town_alt_prosperity_40|На рынке вы иногда слышите ворчание о ценах на товары повседневного спроса, но здесь, похоже, приличное количество товаров на продажу. Вы видите, что некоторые здания, лавки и телеги стоят заброшенными, но не в необычайной степени.
str_town_alt_prosperity_60|Люди кажутся хорошо накормленными и довольно довольными. Ремесленники делают хорошие дела, и немало странствующих рабочих, похоже, прибыли из других регионов, чтобы попытать здесь счастья.
str_town_alt_prosperity_80|Стены, дороги и дома в хорошем состоянии. Рынки полны людьми из близлежащих регионов, прибывших сюда в поисках товаров и работы. Ритм молотов и ткацких станков возвещает о хороших делах ремесленников.
str_village_alt_prosperity_0|Лишь горстка людей ещё достаточно крепка для работы в полях, многие из которых заросли сорняками. Остальные слабы и недоедают или уже сбежали. Тягловые животные давно умерли с голоду или попали в котёл. Несколько туш всё ещё лежат на краю деревни, их кости обглоданы дикими зверями.
str_village_alt_prosperity_20|Несколько крестьян и животных на полях, но их малое количество указывает на то, что некоторые из сельчан уже ушли в поисках пропитания. Инструменты и утварь выглядят ржавыми и сломанными. Кусты и сорняки, похоже, отвоёвывают некоторые из внешних полей.
str_village_alt_prosperity_40|На полях и в садах кипит деятельность, сельчане заняты сезонными работами. Люди и животные выглядят довольно здоровыми и хорошо накормленными. Однако несколько внешних полей не засеяны, а некоторые стены нуждаются в ремонте, что указывает на недостаток рабочих рук для выполнения всех задач.
str_village_alt_prosperity_60|На полях и в садах кипит деятельность, а полные мешки зерна и вяленого мяса свидетельствуют о плодородности полей и пастбищ деревни.
str_village_alt_prosperity_80|На полях и в садах кипит деятельность, а недавно выкопанные оросительные каналы говорят о том, что у крестьян достаточно времени и энергии для расширения обрабатываемых земель. Сезонные рабочие, похоже, приезжают сюда, чтобы помочь с работой и разделить общее процветание.
str_oasis_village_alt_prosperity_0|Пальмовые рощи заброшены, а питающие их каналы заилены. Небольшая горстка сельчан, которых вы видите, выглядит недоедающей и беспокойной. Тягловые животные давно умерли с голоду или попали в котёл. Несколько туш всё ещё лежат на краю деревни, их кости обглоданы дикими зверями.
str_oasis_village_alt_prosperity_20|Лишь несколько сельчан работают в пальмовых рощах, и местами пустынные дюны, похоже, отвоёвывают сады. Многие каналы заилены, а колодцы и цистерны полны песка.
str_oasis_village_alt_prosperity_40|Мужчины и женщины усердно трудятся в пальмовых рощах, взбираясь на верхушки для опыления плодов. Здоровые животные тянут насосы и водяные колёса, подающие воду на поля. Однако некоторые оросительные каналы нуждаются в ремонте.
str_oasis_village_alt_prosperity_60|Пальмовые рощи и сады гудят от деятельности. Крестьяне весело перекликаются с верхушек деревьев, где опыляют финики. Скрип деревянных насосов, рёв тягловых животных и шум текущей воды свидетельствуют о хорошо управляемой сельчанами оросительной системе.
str_oasis_village_alt_prosperity_80|Пальмовые рощи и сады гудят от деятельности, когда крестьяне готовят рекордный урожай фиников для продажи на рынке. Мужчины и женщины роют новые колодцы и каналы для орошения дополнительных земель.
str_acres_grain|Акров зерновых полей
str_acres_orchard|Акров садов и виноградников
str_acres_oasis|Акров орошаемых оазисных садов
str_looms|Ткацких станков
str_boats|Лодок
str_head_cattle|Голов скота
str_head_sheep|Голов овец
str_mills|Мельниц
str_kilns|Печей
str_pans|Сковород
str_deposits|Месторождений
str_hives|Ульев
str_breweries|Пивоварен
str_presses|Прессов
str_smithies|Кузниц
str_caravans|Сухопутных караванов
str_traps|Ловушек
str_gardens|Огородов
str_tanneries|Дубилен
str_master_miller|Мастер-мельник
str_master_brewer|Мастер-пивовар
str_master_presser|Мастер-прессовщик
str_master_smith|Мастер-кузнец
str_master_tanner|Мастер-дубильщик
str_master_weaver|Мастер-ткач
str_master_dyer|Мастер-красильщик
str_war_report_minus_4|мы на грани проигрыша войны
str_war_report_minus_3|ситуация выглядит плохо
str_war_report_minus_2|дела идут не очень хорошо для нас
str_war_report_minus_1|мы ещё можем выиграть войну, если соберёмся вместе
str_war_report_0|мы равны по силе врагу
str_war_report_plus_1|у нас есть реальный шанс выиграть войну
str_war_report_plus_2|дела выглядят довольно хорошо
str_war_report_plus_3|у нас не должно быть проблем с их поражением
str_war_report_plus_4|мы на грани победы в войне
str_persuasion_summary_very_bad|Вы делаете всё возможное, чтобы убедить {s50}, но ни один из ваших аргументов, похоже, не срабатывает. Каждый раз, когда вы хотите сказать правильное, вы говорите совершенно неправильное, что ещё больше вас смущает. К концу вашей речи вы не смогли привести ни одного довода в вашу пользу, и вы понимаете, что только ухудшили ситуацию. {s50} не выглядит впечатлённым, что неудивительно.
str_persuasion_summary_bad|Вы пытаетесь убедить {s50}, но {reg51?она:он} перехитряет вас с самого начала. Даже ваши лучшие аргументы звучат пусто в ваших собственных ушах. И {s50} тоже не особо высокого мнения о ваших рассуждениях.
str_persuasion_summary_average|{s50} оказывается искусным оратором с острым умом, и вы, похоже, не можете выдвинуть ничего конкретного, что {reg51?она:он} не смог бы опровергнуть логикой. К концу никто из вас не выигрывает в этой дискуссии.
str_persuasion_summary_good|Благодаря быстрому мышлению и умелой аргументации вам удаётся хорошо изложить своё дело и вынудить {s50} уступить по различным пунктам. Тем не менее {reg51?она:он} всё ещё сомневается в вашем предложении.
str_persuasion_summary_very_good|Вы произносите страстную речь, которая звучит как чистая поэзия в ушах всех присутствующих. Сам мир, кажется, замолкает, чтобы лучше услышать вас. Вдохновляющие слова глубоко тронули {s50}, и {reg51?она:он} гораздо больше заинтересован в том, чтобы помочь вам.
str_secret_sign_1|Шкаф танцует в полночь...
str_secret_sign_2|Я продаю эти прекрасные хергитские гобелены. Хотите купить?
str_secret_sign_3|Друг моего друга послал меня...
str_secret_sign_4|Ветер дует сильно с востока, и река краснеет...
str_countersign_1|Но танцует ли он для буфета или для свечи?
str_countersign_2|Да, пожалуйста, есть ли у вас синие?
str_countersign_3|Но, друг мой, друг вашего друга никогда не будет иметь такого друга, как я.
str_countersign_4|Вы были больны?
str_name_1|Альбард
str_name_2|Эускарл
str_name_3|Сигмар
str_name_4|Талеск
str_name_5|Ритманд
str_name_6|Аэльс
str_name_7|Рауркве
str_name_8|Брагамус
str_name_9|Таарл
str_name_10|Рамин
str_name_11|Шулк
str_name_12|Путар
str_name_13|Тамус
str_name_14|Рейхад
str_name_15|Вальхеас
str_name_16|Рулх
str_name_17|Марлунд
str_name_18|Аугурин
str_name_19|Дайнад
str_name_20|Джоайа
str_name_21|Рамар
str_name_22|Калдаран
str_name_23|Брабас
str_name_24|Кундрин
str_name_25|Печнак
str_surname_1|{s50} из Уксхала
str_surname_2|{s50} из Верчега
str_surname_3|{s50} из Ревадина
str_surname_4|{s50} из Суно
str_surname_5|{s50} из Джелкалы
str_surname_6|{s50} из Велуки
str_surname_7|{s50} из Хальмара
str_surname_8|{s50} из Курава
str_surname_9|{s50} из Саргота
str_surname_10|{s50} из Тира
str_surname_11|{s50} из Зендара
str_surname_12|{s50} из Ривачега
str_surname_13|{s50} из Верчега
str_surname_14|{s50} из Элердага
str_surname_15|{s50} из Ярагара
str_surname_16|{s50} из Бурглена
str_surname_17|{s50} из Шапеште
str_surname_18|{s50} из Хануна
str_surname_19|{s50} из Сарена
str_surname_20|{s50} из Тосдара
str_surname_21|{s50} Длинный
str_surname_22|{s50} Тощий
str_surname_23|{s50} Шелковобородый
str_surname_24|{s50} Воробей
str_surname_25|{s50} Нищий
str_surname_26|{s50} Шрамированный
str_surname_27|{s50} Красивый
str_surname_28|{s50} Мрачный
str_surname_29|{s50} Рыжий
str_surname_30|{s50} Чёрный
str_surname_31|{s50} Великий
str_surname_32|{s50} Звездоглазый
str_surname_33|{s50} Бесстрашный
str_surname_34|{s50} Храбрый
str_surname_35|{s50} Хитрый
str_surname_36|{s50} Трус
str_surname_37|{s50} Умный
str_surname_38|{s50} Быстрый
str_surname_39|{s50} Менестрель
str_surname_40|{s50} Дерзкий
str_surname_41|{s50} Горячая Голова
str_surnames_end|конец фамилий
str_number_of_troops_killed_reg1|Убито войск: {reg1}
str_number_of_troops_wounded_reg1|Ранено войск: {reg1}
str_number_of_own_troops_killed_reg1|Убито союзных войск: {reg1}
str_number_of_own_troops_wounded_reg1|Ранено союзных войск: {reg1}
str_retreat|Отступление!
str_siege_continues|Бои продолжаются
str_casualty_display|Ваши потери: {s10}^Потери врага: {s11}{s12}
str_casualty_display_hp|^Вы были ранены на {reg1} единиц здоровья.
str_quest_log_updated|Журнал заданий обновлён...
str_banner_selection_text|Вам даровано право нести знамя. Ваше знамя будет представлять ваш статус и приносить вам честь. Какое знамя вы выберете?
str_retirement_text_1|Слишком поздно вы понимаете, что ваших денег недостаточно. Вам не нужно много времени, чтобы растратить то малое, что вы надеялись сберечь, и несколько отчаянных попыток вернуться к приключениям терпят жалкий провал. Вы заканчиваете как нищий в {s9}, живущий милостыней и благотворительностью церкви.
str_retirement_text_2|Слишком поздно вы понимаете, что ваших денег недостаточно. Вам не нужно много времени, чтобы растратить то малое, что вы надеялись сберечь. Когда последний денар утекает сквозь пальцы, вы вынуждены жить как мошенник в переулках {s9}, используя свои навыки для кражи медяков у женщин и обитателей приютов.
str_retirement_text_3|Слишком поздно вы понимаете, что ваших денег недостаточно. Вам не нужно много времени, чтобы растратить то малое, что вы надеялись сберечь, и вы заканчиваете как бездомный бродяга, переходящий из таверны в таверну, пытаясь выпросить кружку-другую у добродушных посетителей военными историями, которым никто не верит.
str_retirement_text_4|Вашего серебра хватает ненадолго, но вы наскребли достаточно, чтобы купить участок земли возле деревни {s7}. Там вы становитесь свободным крестьянином и вскоре начинаете привлекать потенциальных {жён/мужей}. Со временем сельчане начинают относиться к вам как к местному герою. На праздниках вас всегда сажают на почётное место, и ваши подвиги пересказываются снова и снова в тавернах и пивных, чтобы дети помнили вас всегда.
str_retirement_text_5|Вашего серебра хватает ненадолго, но его достаточно, чтобы приобрести небольшую таверну в {s9}. Хотя местные жители поначалу относятся к вам с подозрением, вскоре они принимают вас в свою среду. Со временем ваша постоянно растущая таверна становится популярным залом для празднеств и встреч. Люди приходят отовсюду, чтобы поесть или переночевать, всё благодаря вашей известности и эпическим историям о ваших приключенческих днях.
str_retirement_text_6|Вы тщательно копили во время своей карьеры, и теперь ваше серебро и ум позволяют вам сделать несколько отличных инвестиций для обеспечения будущего. Приобретя несколько лавок и складов в {s9}, благодаря своей смекалке вы становитесь одним из самых выдающихся торговцев города, и вскоре богатым человеком, известным как своей торговой империей, так и подвигами в бою.
str_retirement_text_7|Как дворянин-землевладелец, пусть и небольшой, ваше будущее обеспечено. Вы обосновываетесь в своём укреплении близ {s7}, управляете деревней и полями, вершите правосудие в местных судах и выполняете свои обязательства перед сюзереном. Иногда сюзерен призывает вас на помощь в своих походах, но это лишь краткие эпизоды, и вы никогда по-настоящему не возвращаетесь к приключенческой жизни вашей молодости. Вы уже сделали своё состояние. Благодаря собственным землям и владениям есть мало того, что вы не можете себе позволить на личное богатство и доходы с ваших земель.
str_retirement_text_8|Несомненно, вы многого достигли. Ваших обширных владений и богатства от приключенческой жизни достаточно, чтобы гарантировать вам богатую и беззаботную жизнь до конца дней. Уйдя на покой в своём дворянском поместье в {s8}, вы меняете приключения на политику, и вскоре зарекомендовали себя как значительная сила в королевстве вашего сюзерена. Со всеми интересными интригами, собственными лесными угодьями для охоты, залом для пиров и сотнями отборных военных историй в запасе, у вас будет мало проблем прожить оставшиеся годы самым лучшим образом.
str_retirement_text_9|В награду за вашу компетентную и преданную службу сюзерен дарует вам наследственный титул, что возводит вас в ряды высшей знати королевства. Вскоре вы завершаете инвеституру как барон {s7} и становитесь одним из ближайших советников и помощников вашего сюзерена. Ваша репутация обеспечивает тонкое закулисное влияние и большую власть за сценой, а также открытую политическую силу. Теперь вы проводите дни в играх власти, управлении своими обширными владениями и воскрешении старых времён приключений и славы.
str_retirement_text_10|Несмотря на ваше скромное происхождение, сюзерен высоко чтит вас, и ударная волна проходит по королевству, когда он дарует вам наследственный титул {граф/графиня} {s9}. Огромные владения и богатства теперь под вашим правлением. Вы быстро становитесь самым доверенным советником сюзерена, почти его равным, и вам доверено управление большой частью его королевства. Вы восседаете на троне в собственном роскошном дворце как одна из самых могущественных фигур во всей Кальрадии.
str_loot_village|нападать на невинных сельчан
str_steal_from_villagers|красть у бедных сельчан
str_rob_caravan|грабить торговые караваны
str_sell_slavery|продавать людей в рабство
str_men_hungry|не иметь еды
str_men_unpaid|не платить людям
str_excessive_casualties|превращать каждый бой в бойню для нашей стороны
str_surrender|сдаваться врагу
str_flee_battle|бежать из битвы
str_pay_bandits|платить обычным бандитам
str_fail_quest|проваливать задание, принятое на честное слово
str_squander_money|растрачивать вверенные нам деньги
str_murder_merchant|участвовать в хладнокровных убийствах
str_round_up_serfs|собирать крепостных для дворянина
str_battle_fate_1|Мы были разделены в разгаре боя
str_battle_fate_2|Я был ранен и оставлен как мёртвый
str_battle_fate_3|Враг вырубил меня без сознания
str_battle_fate_4|Меня взяли в плен за выкуп
str_battle_fate_5|Меня схватили, но позже я сбежал
str_npc_morale_report|Я {s6} выбором ваших спутников, {s7} вашим стилем руководства и {s8} общим положением дел
str_happy|доволен
str_content|удовлетворён
str_concerned|озабочен
str_not_happy|не очень доволен
str_miserable|отвращён
str_morale_reg1|Мораль: {reg1}
str_bar_enthusiastic|Воодушевлён
str_bar_content|Доволен
str_bar_weary|Утомлён
str_bar_disgruntled|Недоволен
str_bar_miserable|Несчастен
str_here_plus_space|здесь
str_npc1_intro|Приветствую, путник. Вы случайно не ищете следопыта?
str_npc2_intro|Здравствуйте. Не могли бы вы выпить кружку со мной? У меня осталось всего пять денаров, и я не люблю пить в одиночестве.
str_npc3_intro|Добрый день!
str_npc4_intro|Приветствую. Я Рольф, сын Рольфа, из древнего и могущественного дома Рольфа.
str_npc5_intro|Приветствую, путник. Не выпьете ли кружку со мной?
str_npc6_intro|Я потерян... потерян...
str_npc7_intro|Да? Кстати, держитесь на расстоянии.
str_npc8_intro|Что вам нужно?
str_npc9_intro|Эй, вы там, принесите мне ещё кружку, да?
str_npc10_intro|Приветствую, {брат/сестра}! К гибели и падению всей этой высокородной княжеской сволочи!
str_npc11_intro|Здравствуй, {парень/девушка}. Выпей за меня.
str_npc12_intro|Приветствую, путник. Возможно, вы можете мне помочь.
str_npc13_intro|Приветствую, путник. Я Низар. Вы, несомненно, слышали обо мне.
str_npc14_intro|Да? Чего желаете?
str_npc15_intro|О! Скажите, друг, ваш путь случайно не лежит из города в ближайшее время?
str_npc16_intro|Здравствуйте. Я бы сказал, вы выглядите как тот, кто ожидает скоро вступить в несколько схваток. Вам случайно не нужны новые люди?
str_npc1_intro_response_1|Возможно. Что так срочно?
str_npc2_intro_response_1|Ваши последние пять денаров? Что с вами случилось?
str_npc3_intro_response_1|Здравствуйте. Что столь благородная молодая дама делает в таком месте?
str_npc4_intro_response_1|Хм... я никогда не слышал о доме Рольфа.
str_npc5_intro_response_1|Конечно. С кем я имею честь разделить кружку?
str_npc6_intro_response_1|Почему вы так удручены, друг?
str_npc7_intro_response_1|Прошу прощения. Я просто хотел заметить, что вы выглядите немного измученным судьбой.
str_npc8_intro_response_1|Просто убить время, миледи, если у вас ещё нет других планов.
str_npc9_intro_response_1|Вы должны путать меня с трактирщиком, сударь.
str_npc10_intro_response_1|Почему вы так говорите, сударь?
str_npc11_intro_response_1|По какому случаю?
str_npc12_intro_response_1|Что вы имеете в виду?
str_npc13_intro_response_1|Эм... не думаю.
str_npc14_intro_response_1|Убить время с попутчиком, если позволите.
str_npc15_intro_response_1|Да. Какое вам до этого дело, если можно спросить?
str_npc16_intro_response_1|Может быть. Какова ваша история?
str_npc1_intro_response_2|Отойдите, сударь, и уберите руку от моего кошелька.
str_npc2_intro_response_2|Мне есть чем заняться получше.
str_npc3_intro_response_2|Уходи, девица. Я занят.
str_npc4_intro_response_2|А? Нет, спасибо, нам ничего не нужно.
str_npc5_intro_response_2|У меня нет на это времени.
str_npc6_intro_response_2|Несомненно. Что ж, надеюсь, вас найдут.
str_npc7_intro_response_2|Именно. Тогда не буду вас беспокоить.
str_npc8_intro_response_2|Ничего от того, кто столь недружелюбен. Хорошего дня.
str_npc9_intro_response_2|Принеси сам!
str_npc10_intro_response_2|Это мятежная болтовня, и я не буду её слушать. Хорошего дня.
str_npc11_intro_response_2|Не думаю, миледи.
str_npc12_intro_response_2|Извините, боюсь, я сейчас занят другими делами.
str_npc13_intro_response_2|Нет, и не могу сказать, что особо желаю с вами познакомиться.
str_npc14_intro_response_2|Ничего. Прошу прощения.
