menu_start_character_4|{s12}^^Но вскоре всё изменилось, и вы решили попытать счастья как искатель приключений. Причиной этого решения была...
mno_revenge|Месть.
mno_death|Потеря любимого человека.
mno_wanderlust|Жажда странствий.
mno_disown|Изгнание из собственного дома.
mno_greed|Жажда денег и власти.
menu_choose_skill|{s13}
mno_begin_adventuring|Станьте искателем приключений и отправляйтесь навстречу своей судьбе.
menu_past_life_explanation|{s3}
mno_view_next|{s5}
menu_morale_report|{s1}
menu_courtship_relations|{s1}
menu_companion_report|{s7}{s1}
menu_character_report|{s9}
menu_party_size_report|{s1}
menu_faction_relations_report|{s1}
menu_camp|Вы разбиваете лагерь. Что вы хотите сделать?
mno_camp_action|Выполнить действие.
mno_camp_wait_here|Подождать здесь некоторое время.
mno_camp_cheat|ЧИТ МЕНЮ!
menu_camp_cheat|Выберите чит:
mno_camp_cheat_find_item|Изменить погоду.
menu_camp_action|Выберите действие:
mno_camp_recruit_prisoners|Завербовать некоторых из ваших пленников в отряд.
mno_action_read_book|Выбрать книгу для чтения.
mno_action_rename_kingdom|Переименовать ваше королевство.
mno_action_retire|Уйти из жизни искателя приключений.
mno_camp_action_4|Назад в меню лагеря.
menu_camp_recruit_prisoners|Вы предлагаете своим пленникам свободу, если они присоединятся к вам как солдаты. {s18}
mno_camp_recruit_prisoners_accept|Принять их.
mno_camp_recruit_prisoners_reject|Отвергнуть их.
menu_camp_no_prisoners|У вас нет пленников для вербовки.
menu_camp_action_read_book|Выберите книгу для чтения:
mno_action_read_book_1|{s1}.
mno_action_read_book_2|{s1}.
mno_action_read_book_3|{s1}.
mno_action_read_book_4|{s1}.
mno_action_read_book_5|{s1}.
mno_action_read_book_6|{s1}.
mno_action_read_book_7|{s1}.
menu_camp_action_read_book_start|{s1}
menu_retirement_verify|Сегодня день {reg0}. Ваше текущее богатство {reg1}. Вы уверены, что хотите уйти на покой?
mno_retire_yes|Да.
mno_retire_no|Нет.
menu_end_game|Решение принято, и теперь вы оставляете жизнь искателя приключений и оседаете. Вы продаёте своё оружие и доспехи, берёте свои деньги и скачете в закат...
mno_end_game_bye|Прощайте.
menu_cattle_herd|Вы встречаете стадо скота.
mno_cattle_drive_away|Погнать скот дальше.
mno_cattle_stop|Остановить стадо.
mno_cattle_kill|Забить несколько животных.
mno_leave|Уйти
menu_cattle_herd_kill|Сколько животных вы хотите забить?
mno_cattle_kill_1|Одно.
mno_cattle_kill_2|Два.
mno_cattle_kill_3|Три.
mno_cattle_kill_4|Четыре.
mno_cattle_kill_5|Пять.
menu_arena_duel_fight|Вы и ваш противник готовитесь к дуэли.
menu_simple_encounter|{s2} У вас {reg10} солдат, которые могут сражаться против их {reg11}.
mno_encounter_attack|Атаковать врага.
mno_encounter_order_attack|Приказать вашим солдатам атаковать без вас.
mno_encounter_leave|Уйти.
mno_encounter_retreat|Отступить, оставив несколько солдат прикрывать ваше отступление.
mno_encounter_surrender|Сдаться.
menu_encounter_retreat_confirm|Как член отряда с наивысшим навыком тактики ({reg2}), {reg3?вы разрабатываете:разрабатывает {s3}} план, который позволит вам и вашим людям спастись, но вы должны оставить {reg4} солдат, чтобы помешать врагу преследовать вас.
mno_leave_behind|Продолжить. Жертва этих людей спасёт остальных.
mno_dont_leave_behind|Нет. Мы никого не оставляем.
menu_encounter_retreat|Вы приказываете {reg4} вашим солдатам задержать врага, пока вы бежите с остатком отряда.
menu_order_attack_begin|Ваши солдаты готовятся к атаке.
mno_order_attack_begin|Отдать приказ к атаке.
mno_call_back|Отозвать их.
menu_order_attack_2|{s4}^^Ваши потери: {s8}^^Потери врага: {s9}
mno_order_attack_continue|Приказать вашим солдатам продолжать атаку.
mno_order_retreat|Отозвать ваших солдат.
menu_battle_debrief|{s11}^^Ваши потери:{s8}{s10}^^Потери врага:{s9}
menu_total_victory|Вы не должны были это читать... {s9}
menu_enemy_slipped_away|{s17}
menu_total_defeat|Вы не должны были это читать...
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|Вы становитесь свидетелем боя между {s2} и {s1}. Вы решаете...
mno_pre_join_help_attackers|Вмешаться и помочь {s2}.
mno_pre_join_help_defenders|Прийти на помощь {s1}.
mno_pre_join_leave|Не вмешиваться.
menu_join_battle|Вы помогаете {s2} против {s1}. У вас {reg10} солдат, которые могут сражаться против {reg11} врага.
mno_join_attack|Атаковать врага.
mno_join_order_attack|Приказать вашим солдатам атаковать с вашими союзниками, пока вы остаётесь позади.
mno_join_leave|Уйти.
menu_join_order_attack|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери врага: {s10}
menu_zendar|Вы прибываете в город Зендар.
mno_zendar_enter|
mno_zendar_enter_door|Дверь в центр города.
mno_zendar_tavern|
mno_zendar_tavern_door|Дверь в таверну.
mno_zendar_merchant|
mno_zendar_merchant_door|Дверь к торговцу.
mno_zendar_arena|
mno_zendar_arena_door|Дверь на арену.
mno_town_1_leave|
menu_salt_mine|Вы прибываете в соляную шахту.
mno_enter|Войти
menu_four_ways_inn|Вы достигаете таверны «Четыре дороги».
menu_test_scene|Вы входите на тестовую сцену.
menu_battlefields|Выберите поле...
mno_enter_f1|Поле 1
mno_enter_f2|Поле 2
mno_enter_f3|Поле 3
mno_enter_f4|Поле 4
mno_enter_f5|Поле 5
menu_dhorak_keep|Вы прибываете в крепость Дорак.
menu_join_siege_outside|{s1} осаждается {s2}.
mno_approach_besiegers|Подойти к лагерю осаждающих.
mno_pass_through_siege|Пройти через линии осады и войти в {s1}.
menu_cut_siege_without_fight|Осаждающие предоставляют вам беспрепятственный доступ к воротам.
menu_besiegers_camp_with_allies|{s1} остаётся в осаде. Знамёна {s2} развеваются над лагерем осаждающих, где вас и ваших людей приветствуют
mno_talk_to_siege_commander|Попросить встречи с командиром.
mno_join_siege_with_allies|Присоединиться к следующему штурму.
mno_join_siege_stay_back|Приказать вашим солдатам присоединиться к следующему штурму без вас.
menu_castle_outside|Вы находитесь снаружи {s2}.{s11} {s3} {s4}
mno_approach_gates|Подойти к воротам и окликнуть стражников.
mno_town_sneak|Замаскироваться и попытаться незаметно проникнуть в город.
mno_castle_start_siege|Осадить {reg6?город:крепость}.
mno_castle_leave|Уйти.
menu_castle_guard|Вы подходите к воротам. Люди на стенах внимательно наблюдают за вами.
mno_request_shelter|Попросить впустить в крепость.
mno_request_meeting_commander|Попросить встречи с кем-либо.
mno_guard_leave|Уйти.
menu_castle_entry_granted|После короткого ожидания стражники открывают ворота и впускают вас и ваш отряд.
menu_castle_entry_denied|Хозяин этой крепости запретил вам вход, и сержант стражи сообщает вам, что его люди будут стрелять, если вы подойдёте ближе.
menu_castle_meeting|С кем вы хотите встретиться?
mno_guard_meet_s5|{s5}.
mno_forget_it|Забудьте.
menu_castle_meeting_selected|Ваша просьба о встрече передаётся внутрь, и в конце концов {s6} появляется во дворе крепости, чтобы поговорить с вами.
menu_castle_besiege|Вы осаждаете {s1}. {s2} {s3}
mno_siege_request_meeting|Потребовать встречи с командиром крепости.
mno_wait_24_hours|Подождать до завтра.
mno_castle_lead_attack|Вести ваших солдат в атаку.
mno_attack_stay_back|Приказать вашим солдатам атаковать, пока вы остаётесь позади...
mno_build_ladders|Подготовить лестницы для штурма стен.
mno_build_siege_tower|Построить осадную башню.
mno_lift_siege|Снять осаду.
menu_siege_attack_meets_sally|Защитники делают вылазку, чтобы встретить ваш штурм.
menu_castle_besiege_inner_battle|{s1}
menu_construct_ladders|Как член отряда с наивысшим навыком инженера ({reg2}), {reg3?вы оцениваете:оценивает {s3}}, что потребуется {reg4} часов, чтобы построить достаточно штурмовых лестниц.
mno_build_ladders_cont|Да будет так.
menu_construct_siege_tower|Как член отряда с наивысшим навыком инженера ({reg2}), {reg3?вы оцениваете:оценивает {s3}}, что строительство осадной башни займёт {reg4} часов.
mno_build_siege_tower_cont|Начать строительство.
menu_castle_attack_walls_simulate|{s4}^^Ваши потери:{s8}^^Потери врага: {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери врага: {s10}
menu_castle_taken_by_friends|Здесь не на что смотреть.
menu_castle_taken|${s3} пал перед вашими войсками, и теперь вы контролируете {reg2?город:крепость}.{reg1? Вы можете разместить здесь войска, чтобы защищать его от попыток отвоевания. Кроме того, вы должны сейчас решить, будете ли вы держать {reg2?город:крепость} сами или отдадите доверенному вассалу.
menu_castle_taken_2|${s3} пал перед вашими солдатами, и теперь вы контролируете крепость. Пришло время отправить весть о вашей победе в {s9}. {s5}
mno_castle_taken_claim|Потребовать, чтобы ${s3} был передан вам.
mno_castle_taken_claim_2|Потребовать, чтобы ${s3} был назначен вашему супругу/супруге.
mno_castle_taken_no_claim|Не требовать награды.
menu_requested_castle_granted_to_player|Вы получаете сообщение от вашего лорда, {s3}.^^ {reg4?Она:Он} решил{reg4?а:} передать вам {s2}{reg3? и прилегающую деревню {s4}:}, включая все доходы и титулы, чтобы управлять ими от {reg4?её:его} имени до тех пор, пока вы держите свою клятву верности...
menu_requested_castle_granted_to_player_husband|Вы получаете сообщение от вашего лорда, {s3}.^^ {reg4?Она:Он} решил{reg4?а:} передать вашему супругу, {s7}, {s2}{reg3? и прилегающую деревню {s4}:}.
menu_requested_castle_granted_to_another|Вы получаете сообщение от вашего монарха, {s3}.^^ 'Я был{reg4?а:} чрезвычайно рад{reg4?а:} услышать о вашей доблести при взятии {s2}. Ваша победа принесла свет в наши сердца. Вы также просили меня передать вам крепость, но это услуга, которую я, к сожалению, не могу вам оказать, так как вы уже владеете значительными землями в моём королевстве. Вместо этого я отправляю вам {reg6} динаров, чтобы покрыть расходы вашей кампании, но {s2} я отдаю {s5}.'
mno_accept_decision|Принять решение.
menu_requested_castle_granted_to_another_female|Вы получаете сообщение от вашего монарха, {s3}.^^ 'Я был{reg4?а:} чрезвычайно рад{reg4?а:} услышать о вашей доблести при взятии {s2}. Ваша победа заставляет наши сердца биться сильнее. Кроме того, вы просили меня передать владение крепостью вашему супругу, но это услуга, которую я не могу вам оказать, так как он уже владеет значительными владениями в моём королевстве. Вместо этого я отправил{reg4?а:} вам {reg6} динаров для покрытия расходов вашей кампании. Однако {s2} я отдаю {s5}.'
menu_leave_faction|Отречение от вашей клятвы — очень серьёзное действие. Ваш лорд может объявить вас вне закона и конфисковать ваши земли и владения. Однако если вы вернёте их по доброй воле, он может простить предательство без боя.
mno_leave_faction_give_back|Отречься и отдать ваши владения.
mno_leave_faction_hold|Нарушить клятву верности и править вашими землями, включая {s2}, от собственного имени.
mno_leave_faction_cancel|Сохранить верность и принять решение.
menu_give_center_to_player|Ваш лорд предлагает вам дополнительные лены! {s1} сообщает, что в благодарность за вашу верную службу он жалует вам {s2}, что обогатит ваши владения. Каков ваш ответ?
mno_give_center_to_player_accept|Принять предложение.
mno_give_center_to_player_reject|Отклонить. Вы не заинтересованы в {s2}.
menu_give_center_to_player_2|После короткой церемонии вы теперь официально назначены новым лордом {s2}{reg3? и прилегающей {s4}:}. Эти земли станут прекрасной частью вашего лена. Теперь вы можете собирать аренду и доходы со своих личных владений там, набирать солдат из населения и управлять землёй по своему усмотрению. Однако от вас также ожидают защиты вашего сюзерена и ваших подданных от бед, а также поддержания закона и порядка.
menu_oath_fulfilled|У вас был контракт с {s1} служить ему определённое время. Ваш контракт теперь истёк. Что вы хотите сделать?
mno_renew_oath|Продлить ваш контракт с {s1} ещё на один месяц.
mno_dont_renew_oath|Освободиться от ваших обязательств.
menu_siege_started_defender|{s1} атакует стены {s2}. У вас {reg10} солдат, которые могут сражаться против {reg11} врага. Вы решаете...
mno_siege_defender_join_battle|Броситься в бой.
mno_siege_defender_troops_join_battle|Приказать вашим людям вступить в бой без вас.
menu_siege_join_defense|{s4}^^Ваши потери: {s8}^^Потери союзников: {s9}^^Потери врага: {s10}
menu_enter_your_own_castle|{s10}
menu_village|{s10} {s12}^{s11}^{s6}{s7}
mno_village_manage|Управлять этой деревней.
mno_recruit_volunteers|Завербовать добровольцев.
mno_village_center|Пойти в центр деревни.
mno_village_center_door|Дверь в центр деревни.
mno_village_buy_food|Купить припасы у крестьян.
mno_village_attack_bandits|Атаковать бандитов.
mno_village_wait|Подождать здесь некоторое время.
mno_collect_taxes_qst|{reg5?Продолжить собирать налоги:Собрать налоги}, причитающиеся {s1}.
mno_train_peasants_against_bandits_qst|Обучить крестьян.
mno_village_hostile_action|Совершить враждебное действие.
mno_village_leave|Уйти...
menu_village_hostile_action|Что вы хотите сделать?
mno_village_take_food|Заставить крестьян дать вам припасы.
mno_village_steal_cattle|Украсть скот.
mno_village_loot|Разграбить деревню и сровнять её с землёй.
menu_recruit_volunteers|{s18}
mno_continue_not_enough_gold|У меня недостаточно денег...
mno_recruit_them|Завербовать их ({reg6} динаров).
menu_village_hunt_down_fugitive_defeated|Сильный удар беглеца сбивает вас с ног, ваше поле зрения сужается, и наступает темнота. Время проходит. Когда вы снова открываете глаза, вы обнаруживаете, что окровавлены и избиты, но, к счастью, ни одна из ран не кажется серьёзной.
menu_village_infest_bandits_result|{s9}
menu_village_infestation_removed|В бою, достойном героических песен, вы и ваши люди изгоняете бандитов из деревни, возвращая ей мир и безопасность. У жителей деревни после этого тяжёлого испытания осталось немногое, но они предлагают вам всё, что могут найти.
mno_village_bandits_defeated_accept|Взять это; оно по праву ваше.
mno_village_bandits_defeated_cont|Отклонить предложение; им это нужнее, чем вам.
menu_center_manage|{s19}^{reg6?^^Текущая постройка: {s7}. Здание будет готово через {reg8} {reg9?дней:день}.:}
mno_center_build_manor|Построить усадьбу.
mno_center_build_fish_pond|Построить мельницу.
mno_center_build_watch_tower|Построить сторожевую башню.
mno_center_build_school|Построить школу.
mno_center_build_messenger_post|Построить почтовую станцию.
mno_center_build_prisoner_tower|Построить тюремную башню.
menu_center_improve|{s19} Как член отряда с наивысшим навыком инженера ({reg2}), {reg3?вы считаете:считает {s3}}, что строительство {s4} обойдётся вам в {reg5} динаров и займёт {reg6} дней.
mno_improve_cont|Продолжить.
mno_improve_not_enough_gold|У меня недостаточно денег для этого.
menu_town_bandits_failed|{s4} {s5}
menu_town_bandits_succeeded|Бандиты падают как пшеница под косой! Вскоре вы стоите один на улице, в то время как большинство ваших нападавших лежат перед вами без сознания, мёртвые или умирающие. Обыскивая тела, вы находите кошелёк, который, должно быть, принадлежал предыдущей жертве этих негодяев. Или, возможно, они получили его от того, кто хотел устроить вам подходящий конец.
menu_village_steal_cattle_confirm|Как член отряда с наивысшим навыком грабежа ({reg2}), {reg3?вы считаете:считает {s1}}, что вы можете украсть до {reg4} голов скота из деревни.
mno_village_steal_cattle_confirm|Продолжить.
menu_village_steal_cattle|{s1}
menu_village_take_food_confirm|Будет трудно заставить крестьян отдать их драгоценные припасы. Вы полагаете, что вам понадобится как минимум час.
mno_village_take_food_confirm|Да будет так.
menu_village_take_food|Жители деревни неохотно приносят вам то, что у них есть для вас.
mno_take_supplies|Взять припасы.
mno_let_them_keep_it|Оставить им.
menu_village_start_attack|Некоторые из разгневанных жителей деревни хватают свои инструменты и готовятся к сопротивлению. Похоже, дело дойдёт до боя, если вы продолжите.
mno_village_raid_attack|Атаковать их.
mno_village_raid_leave|Оставить эту деревню в покое.
menu_village_loot_no_resist|Немногочисленные жители деревни испуганы, и они быстро обращаются в бегство. Деревня в вашей власти.
menu_village_loot_complete|По вашему приказу ваши солдаты грабят деревню, забирая всё, что имеет хоть какую-то ценность, а затем поджигают здания. Из найденных монет и ценностей вы получаете долю в {reg1} динаров.
menu_village_loot_defeat|Жители деревни сражаются храбро и решительно и умудряются отбить ваши войска.
menu_village_loot_continue|Хотите ли вы продолжить грабить деревню?
mno_disembark_yes|Да.
mno_disembark_no|Нет.
menu_close|Ничего.
menu_town|{s10} {s14}^{s11}{s12}{s13}
mno_castle_castle|Пойти в зал лорда{s1}.
mno_castle_castle_door|Дверь в крепость.
mno_join_tournament|Принять участие в турнире.
mno_town_castle|Пойти в крепость{s1}.
mno_town_castle_door|Дверь в крепость.
mno_town_center|Прогуляться по улицам.
mno_town_center_door|Дверь в центр города.
mno_town_tavern|Посетить таверну.
mno_town_tavern_door|Дверь в таверну.
mno_town_merchant|Поговорить с торговцем.
mno_town_merchant_door|Дверь в магазин.
mno_town_arena|Войти на арену.
mno_town_arena_door|Дверь на арену.
mno_town_dungeon|Nie: Войти в темницу.
mno_town_dungeon_door|Дверь в подземелье.
mno_castle_inspect|Прогуляться по двору.
mno_castle_inspect_door|К крепостному двору.
mno_visit_lady|Попытаться навестить даму
mno_visit_lady_door|Дверь в сад.
mno_trade_with_merchants|Пойти на рыночную площадь.
mno_walled_center_manage|Управлять этим {reg0?городом:крепостью}.
mno_castle_station_troops|Разместить гарнизон здесь...
mno_castle_wait|Подождать здесь некоторое время{s1}.
mno_town_leave|Уйти...
mno_town_leave_door|Покинуть область.
menu_cannot_enter_court|В зале лорда идёт пир, но ваш статус недостаточен для приглашения. Возможно, повышенная репутация может дать вам доступ — или вы могли бы попытаться сделать себе имя в турнире во время празднества...
menu_lady_visit|Кого вы желаете навестить?
mno_visit_lady_1|Посетить {s12}
mno_visit_lady_2|Посетить {s12}
mno_visit_lady_3|Посетить {s12}
mno_visit_lady_3_door|Дверь в сад.
mno_visit_lady_4|Посетить {s12}
mno_visit_lady_5|Посетить {s12}
mno_visit_lady_6|Посетить {s12}
menu_town_tournament_lost|Вы выбыли из турнира.{s8}
menu_town_tournament_won|Вы выиграли турнир в {s3}! Ваше сердце переполняет гордость, когда толпа скандирует ваше имя. В дополнение к славе и чести вы получаете приз в {reg9} динаров. {s8}
menu_town_tournament_won_by_another|{s1}, единственный непобеждённый участник на сегодняшний день, выигрывает призовые деньги и почести этого турнира.
menu_town_tournament|{s1}Вы на {reg0} месте турнира, и {reg1} участников всё ещё в игре. В следующем раунде будет {reg2} команд{reg2?ы:} по {reg3} {reg4?бойцов:боец}.
mno_tournament_view_participants|Посмотреть участников.
mno_tournament_bet|Сделать ставку на себя.
mno_tournament_join_next_fight|Сражаться в следующем раунде.
mno_leave_tournament|Выйти из турнира.
menu_tournament_withdraw_verify|Вы уверены, что хотите выйти из турнира?
mno_tournament_withdraw_yes|Да, я хочу выйти.
mno_tournament_withdraw_no|Нет, не пока есть шанс на победу!
menu_tournament_bet|Коэффициент против вас {reg5} к {reg6}.{reg1? Вы уже поставили {reg1} динаров на себя, и если выиграете, получите {reg2} динаров.:} Сколько вы хотите поставить?
mno_bet_100_denars|100 динаров.
mno_bet_50_denars|50 динаров.
mno_bet_20_denars|20 динаров.
mno_bet_10_denars|10 динаров.
mno_bet_5_denars|5 динаров.
menu_tournament_bet_confirm|Если вы поставите {reg1} динаров, вы получите {reg2} динаров, если победите в турнире. Согласны?
mno_tournament_bet_accept|Да будет так.
mno_tournament_bet_cancel|Забудьте.
menu_tournament_participants|Вы спрашиваете одного из глашатаев об именах участников турнира. Это:^{s11}
menu_collect_taxes|Как член отряда с наивысшим навыком торговли ({reg2}), {reg3?вы ожидаете:ожидает {s1}}, что сбор налогов здесь займёт {reg4} дней...
mno_start_collecting|Начать сбор.
mno_collect_later|Собрать налоги позже.
menu_collect_taxes_complete|Вы собрали {reg3} динаров налогов с {s3}. {s19} ожидает, что вы принесёте ему деньги.
menu_collect_taxes_rebels_killed|Ваши быстрые действия и сильная рука успешно подавили восстание. Несомненно, любой, кто захочет восстать против вас после этого, передумает.
menu_collect_taxes_failed|Вы смогли собрать только {reg3} динаров налогов с {s3}, прежде чем началось восстание. {s1} не будет доволен, но несколько серебряных монет удовлетворят его больше, чем пустые руки...
menu_collect_taxes_revolt_warning|Жители {s3} возмущены вашими требованиями и считают их низшим вымогательством. Они очень беспокойны и могут стать опасными для вас, если вы продолжите давить на них.
mno_continue_collecting_taxes|Не обращать на них внимания и продолжить.
mno_halve_taxes|Согласиться уменьшить вашу налоговую ставку вдвое. ({s1} может быть недоволен)
menu_collect_taxes_revolt|Пока вы собираете налоги в {s3}, вас прерывают. Большая группа разгневанных {reg9?крестьян:горожан} марширует с криками о непомерных налогах, размахивая факелами и оружием. Похоже, они хотят скрестить с вами клинки!
menu_train_peasants_against_bandits|Как член отряда с наивысшим навыком обучения ({reg2}), {reg3?вы ожидаете:ожидает {s1}}, что потребуется {reg4} часов, чтобы подготовить некоторых крестьян к обучению.
mno_make_preparation|Обучить их.
mno_train_later|Отложить обучение.
menu_train_peasants_against_bandits_ready|Вы показываете крестьянам основы солдатского ремесла, дисциплины и послушания. Вы считаете, что {reg0} из них полностью усвоил{reg1?и:} обучение и {reg1?готовы:готов} к учениям.
mno_peasant_start_practice|Начать учебный бой.
menu_train_peasants_against_bandits_training_result|{s0}
menu_train_peasants_against_bandits_attack|Когда вы готовитесь продолжить обучение, стражник из деревни прибегает с криками тревоги. Бандиты были замечены на горизонте, быстро скачущими к {s3}. Староста умоляет вас атаковать их с вашей новообученной милицией.
mno_peasants_against_bandits_attack_resist|Приготовьтесь к бою!
menu_train_peasants_against_bandits_attack_result|{s9}
menu_train_peasants_against_bandits_success|Бандиты разбиты! Немногие оставшиеся в живых пускаются в бегство в страхе перед крестьянами и их новым героем. Жители деревни после этих мук называют своим лишь немногое, но из благодарности предлагают вам всё, что имеют.
menu_disembark|Хотите высадиться?
menu_ship_reembark|Хотите сесть на корабль?
mno_reembark_yes|Да.
mno_reembark_no|Нет.
menu_center_reports|Город: {s1}^Доход от аренды: {reg1} динаров^Доход от пошлин: {reg2} динаров^Запасы еды: на {reg3} дней
mno_to_price_and_productions|Посмотреть цены и производство.
menu_price_and_production|Производство:^(Примечание: базовое/изменённое сырьём/изменённое сырьём плюс процветание)^{s1}^^Ценовые факторы:^{s2}
menu_town_trade|Вы направляетесь на рыночную площадь.
mno_assess_prices|Оценить местные цены.
mno_trade_with_arms_merchant|Торговать с торговцем оружием.
mno_trade_with_armor_merchant|Торговать с торговцем доспехами.
mno_trade_with_horse_merchant|Торговать с торговцем лошадьми.
mno_trade_with_goods_merchant|Торговать с торговцем товарами.
mno_back_to_town_menu|Вернуться назад.
menu_town_trade_assessment_begin|Вы случайно слышите несколько разговоров о ценах на товары в регионе. ^Вы внимательно слушаете и пытаетесь определить лучшие цены.
menu_town_trade_assessment|Как член отряда с наивысшим навыком торговли ({reg2}), {reg3?вы пытаетесь:пытается {s1}} выяснить, какие товары лучше всего подходят для торговли. {s2}
menu_sneak_into_town_suceeded|Замаскировавшись под бедного паломника, вы обманываете стражников и проскальзываете в город.
menu_sneak_into_town_caught|Когда вы пытаетесь проникнуть в город, один из стражников узнаёт вас и поднимает тревогу! Вы должны бежать обратно через ворота, прежде чем все городские стражники набросятся на вас!
mno_sneak_caught_fight|Попытаться пробиться к свободе!
mno_sneak_caught_surrender|Сдаться.
menu_sneak_into_town_caught_dispersed_guards|Вы отбрасываете стражников и заметаете следы, прежде чем пуститься в бегство и легко оторваться от преследователей в лабиринте улиц.
menu_sneak_into_town_caught_ran_away|Вы возвращаетесь через ворота и быстро укрываетесь за городом.{s11}
menu_enemy_offer_ransom_for_prisoner|{s2} предлагает вам {reg12} динаров серебром, если вы продадите ему {s1}.
mno_ransom_accept|Принять предложение.
mno_ransom_reject|Отклонить предложение.
menu_training_ground|Вы подходите к тренировочной площадке, где можете отточить свои боевые навыки. Какой навык вы хотите тренировать?
mno_camp_trainer|Поговорить с тренером.
mno_camp_train_melee|Тренировка ближнего боя.
mno_camp_train_archery|Тренировка дальнего боя.
mno_camp_train_mounted|Конная тренировка.
menu_training_ground_selection_details_melee_1|Со сколькими противниками вы хотите сразиться?
mno_camp_train_melee_num_men_1|С одним.
mno_camp_train_melee_num_men_2|С двумя.
mno_camp_train_melee_num_men_3|С тремя.
mno_camp_train_melee_num_men_4|С четырьмя
menu_training_ground_selection_details_melee_2|Выберите вашего противника #{reg1}:
mno_training_ground_selection_details_melee_random|Случайный.
menu_training_ground_selection_details_mounted|С каким оружием вы хотите тренироваться?
mno_camp_train_mounted_details_1|Одноручное оружие.
mno_camp_train_mounted_details_2|Древковое оружие.
mno_camp_train_mounted_details_3|Лук.
mno_camp_train_mounted_details_4|Метательное оружие.
menu_training_ground_selection_details_ranged_1|С каким дальнобойным оружием вы хотите тренироваться?
mno_camp_train_ranged_weapon_bow|Лук и стрелы.
mno_camp_train_ranged_weapon_crossbow|Арбалет.
mno_camp_train_ranged_weapon_thrown|Метательные ножи.
menu_training_ground_selection_details_ranged_2|На какой дистанции вы хотите тренироваться?
